"","Date","Close","SWN.SUM","HL.SUM","JKR.SUM","STN.SUM","MPQA.SUM","SWN.AVG","HL.AVG","JKR.AVG","STN.AVG","MPQA.AVG","SWN.PCTG","HL.PCTG","JKR.PCTG","STN.PCTG","MPQA.PCTG"
"450",2018-10-26,96.36,0.250992063492064,-1,-1.35,3.286,-1,0.0836640211640214,-0.333333333333333,-0.45,1.09533333333333,-0.333333333333333,-0.333333333333333,-0.333333333333333,-0.333333333333333,0.333333333333333,-0.333333333333333
"451",2018-10-29,96.58,-1.46875,0,-0.1,0.421,-4,-0.489583333333333,0,-0.0333333333333333,0.140333333333333,-1.33333333333333,-1,-0.333333333333333,0.333333333333333,0.333333333333333,-0.333333333333333
"452",2018-10-30,97.01,-0.296185714285714,7,6.65,8.788,8,-0.0592371428571428,1.4,1.33,1.7576,1.6,0.2,0.2,0.6,0.6,0.6
"453",2018-10-31,97.13,0.815773809523806,16,10.85,16.861,14,0.135962301587301,2.66666666666667,1.80833333333333,2.81016666666667,2.33333333333333,0,0.333333333333333,0.666666666666667,0.333333333333333,0.666666666666667
"454",2018-11-01,96.28,-0.78070952380952,1,3.8,10.37,2,-0.156141904761904,0.2,0.76,2.074,0.4,-0.2,-0.2,0.6,0.6,-0.2
"455",2018-11-02,96.54,-1.04166666666667,6,9.4,12.716,3,-0.173611111111112,1,1.56666666666667,2.11933333333333,0.5,0,0,0.666666666666667,0.666666666666667,0.333333333333333
"456",2018-11-05,96.28,-0.122916666666667,-4,0.25,9.98,-4,-0.0307291666666668,-1,0.0625,2.495,-1,0,-0.5,0.5,1,-0.5
"457",2018-11-06,96.32,-1.38333333333333,1,1.5,11.418,1,-0.230555555555556,0.166666666666667,0.25,1.903,0.166666666666667,-0.333333333333333,-0.333333333333333,0,1,0.333333333333333
"458",2018-11-07,96,1.51785714285714,-4,-0.95,14.96,-1,0.168650793650794,-0.444444444444444,-0.105555555555556,1.66222222222222,-0.111111111111111,0.555555555555556,-1,-0.333333333333333,0.777777777777778,-0.333333333333333
"459",2018-11-08,96.72,-0.90625,-1,2.05,14.62,1,-0.18125,-0.2,0.41,2.924,0.2,-0.2,-0.6,0.2,1,-0.6
"460",2018-11-09,96.91,-2.5,-4,0.2,6.552,-1,-0.5,-0.8,0.04,1.3104,-0.2,-0.2,-1,0.2,0.6,-0.2
"461",2018-11-12,97.54,-9.37519841269842,-27,-3.1,37.228,-26,-1.1718998015873,-3.375,-0.3875,4.6535,-3.25,-0.75,-0.5,0,1,-0.25
"462",2018-11-13,97.3,-1.14375,1,2.15,2.805,1,-0.190625,0.166666666666667,0.358333333333333,0.4675,0.166666666666667,-0.333333333333333,0,0.333333333333333,-0.333333333333333,-0.333333333333333
"463",2018-11-14,96.8,-2.89583333333333,-2,2.2,-1.217,1,-0.482638888888889,-0.333333333333333,0.366666666666667,-0.202833333333333,0.166666666666667,0,-0.666666666666667,0.333333333333333,0,-0.333333333333333
"464",2018-11-15,96.93,1.05,-1,1.85,11.364,2,0.209999999999999,-0.2,0.37,2.2728,0.4,-0.2,-0.6,-0.2,1,-0.2
"465",2018-11-16,96.47,-3.81136428571429,1,5.7,23.169,10,-0.635227380952381,0.166666666666667,0.95,3.8615,1.66666666666667,-0.666666666666667,-0.333333333333333,0.666666666666667,0.333333333333333,-0.333333333333333
"466",2018-11-19,96.19,0.85625,0,1.8,2.597,4,0.285416666666667,0,0.6,0.865666666666667,1.33333333333333,0.333333333333333,-0.333333333333333,-0.333333333333333,0.333333333333333,-0.333333333333333
"467",2018-11-20,96.84,-1.58333333333333,0,-0.15,8.461,1,-0.316666666666667,0,-0.03,1.6922,0.2,-0.6,-0.6,0.2,0.6,-0.6
"468",2018-11-21,96.71,0.944345238095239,2,4.6,15.888,-2,0.157390873015873,0.333333333333333,0.766666666666667,2.648,-0.333333333333333,0.666666666666667,0.333333333333333,0.666666666666667,0.666666666666667,-0.333333333333333
"469",2018-11-22,96.71,1.1875,1,2.15,4.705,3,1.1875,1,2.15,4.705,3,1,1,1,1,1
"470",2018-11-23,96.92,-1.47172619047619,-4,0.45,7.98,1,-0.367931547619048,-1,0.1125,1.995,0.25,-0.5,-0.5,0.5,1,0
"471",2018-11-26,97.07,-1.88541666666667,5,4.4,8.294,9,-0.377083333333333,1,0.88,1.6588,1.8,-0.6,0.2,0.6,0.6,0.2
"472",2018-11-27,97.37,-2.83398333333334,-8,0.6,15.816,1,-0.404854761904763,-1.14285714285714,0.0857142857142857,2.25942857142857,0.142857142857143,-0.428571428571429,-1,0.142857142857143,0.714285714285714,-0.142857142857143
"473",2018-11-28,96.79,-0.850892857142857,0,5.7,4.066,8,-0.12155612244898,0,0.814285714285714,0.580857142857143,1.14285714285714,-0.428571428571429,-0.142857142857143,0.428571428571429,0.428571428571429,0.428571428571429
"474",2018-11-29,96.78,-0.314583333333333,7,6.75,14.744,8,-0.0629166666666666,1.4,1.35,2.9488,1.6,0.2,0.2,0.6,0.6,-0.2
"475",2018-11-30,97.27,0.607440476190476,7,6.95,18.979,12,0.121488095238095,1.4,1.39,3.7958,2.4,-0.2,0.2,0.6,0.6,0.2
"476",2018-12-03,97.04,0.827380952380953,3,-0.2,2.019,4,0.206845238095238,0.75,-0.0499999999999999,0.50475,1,0.5,0.5,0,0,0.5
"477",2018-12-04,96.97,1.67916666666667,-5,-1.05,5.989,4,0.335833333333334,-1,-0.21,1.1978,0.8,0.2,-0.2,-0.2,0.6,0.2
"478",2018-12-05,97.07,0.6875,-1,-0.2,3.814,-2,0.34375,-0.5,-0.1,1.907,-1,0,-1,0,1,-1
"479",2018-12-06,96.81,0.33125,-2,-4.35,9.734,1,0.0552083333333333,-0.333333333333333,-0.725,1.62233333333333,0.166666666666667,0,-0.666666666666667,0,0.666666666666667,-0.333333333333333
"480",2018-12-07,96.51,-3.76041666666667,-5,-0.2,1.305,-2,-0.752083333333333,-1,-0.04,0.261,-0.4,-1,-0.6,0.2,0.6,-0.6
"481",2018-12-10,97.22,0.645833333333334,-1,-0.5,3.002,3,0.215277777777778,-0.333333333333333,-0.166666666666667,1.00066666666667,1,0.333333333333333,-1,-0.333333333333333,1,1
"482",2018-12-11,97.39,-1.18333333333333,4,3,4.277,-1,-0.236666666666667,0.8,0.6,0.8554,-0.2,-0.2,0.2,0.6,0.6,-0.6
"483",2018-12-12,97.04,0.740773809523814,0,4.25,1.537,1,0.148154761904763,0,0.85,0.3074,0.2,0.2,-0.2,0.6,-0.2,0.2
"484",2018-12-13,97.06,-2.46041666666667,0,-1.05,7.404,-2,-0.615104166666667,0,-0.2625,1.851,-0.5,-0.5,-0.5,-0.5,0.5,-0.5
"485",2018-12-14,97.44,-1.09166666666667,-3,1.6,13.422,-2,-0.181944444444444,-0.5,0.266666666666667,2.237,-0.333333333333333,-0.666666666666667,-0.666666666666667,0,1,-0.333333333333333
"486",2018-12-17,97.1,1.88828333333333,2,4.4,10.428,8,0.472070833333333,0.5,1.1,2.607,2,0,0,1,1,0.5
"487",2018-12-18,97.1,-0.245833333333333,1,3.05,6.88,2,-0.0614583333333333,0.25,0.7625,1.72,0.5,0,-0.5,0.5,0.5,-0.5
"488",2018-12-19,97.03,-0.62291666666666,-2,10.45,22.451,10,-0.0889880952380943,-0.285714285714286,1.49285714285714,3.20728571428571,1.42857142857143,0.142857142857143,-0.142857142857143,1,1,0.142857142857143
"489",2018-12-20,96.28,-4.234375,-3,1.35,20.781,4,-0.705729166666666,-0.5,0.225,3.4635,0.666666666666667,-0.666666666666667,0,0,0.666666666666667,0
"490",2018-12-21,96.96,-2.625,-3,-0.25,7.078,-1,-0.525,-0.6,-0.05,1.4156,-0.2,-0.6,-0.6,-0.2,0.6,-0.6
"491",2018-12-24,96.55,-4.21666666666667,2,2.85,12.003,1,-0.602380952380952,0.285714285714286,0.407142857142857,1.71471428571429,0.142857142857143,-0.714285714285714,-0.428571428571429,0.142857142857143,0.428571428571429,-0.142857142857143
"492",2018-12-25,96.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"493",2018-12-26,97.05,2.35416666666667,0,-0.15,6.401,1,0.784722222222222,0,-0.05,2.13366666666667,0.333333333333333,1,-0.333333333333333,-0.333333333333333,0.333333333333333,-0.333333333333333
"494",2018-12-27,96.48,-2.01666666666667,5,2.1,7.527,12,-0.403333333333333,1,0.42,1.5054,2.4,-0.2,0.2,0.2,0.6,0.2
"495",2018-12-28,96.4,-2.90625,-8,1.15,5.476,-5,-0.581249999999999,-1.6,0.23,1.0952,-1,-0.6,-0.6,0.6,1,-0.6
"496",2018-12-31,96.17,-3.28020833333333,0,0.2,9.564,-5,-0.656041666666666,0,0.04,1.9128,-1,-0.6,-0.6,-0.2,0.6,-1
"497",2019-01-01,96.17,0.5,0,-1,3.041,-2,0.5,0,-1,3.041,-2,1,-1,-1,1,-1
"498",2019-01-02,96.82,-0.916666666666667,0,3,3.856,-3,-0.458333333333333,0,1.5,1.928,-1.5,-1,-1,1,1,-1
"499",2019-01-03,96.31,-1.87638888888889,-4,-0.7,6.284,-3,-0.375277777777777,-0.8,-0.14,1.2568,-0.6,-0.6,-0.6,-0.2,0.6,-0.2
"500",2019-01-04,96.18,-0.533333333333337,1,1.85,5.107,-4,-0.133333333333334,0.25,0.4625,1.27675,-1,0,0,0,0.5,-0.5
"501",2019-01-07,95.67,-0.635416666666667,0,1.35,4.116,0,-0.211805555555556,0,0.45,1.372,0,-0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,-1
"502",2019-01-08,95.9,-0.76225714285714,1,5.65,5.07,1,-0.152451428571428,0.2,1.13,1.014,0.2,-0.2,-0.2,0.6,0.6,0.2
"503",2019-01-09,95.22,-4.73125,5,5.3,11.726,4,-0.946249999999999,1,1.06,2.3452,0.8,-1,0.2,0.2,1,0.2
"504",2019-01-10,95.54,-1.70625,7,9.1,10.843,4,-0.24375,1,1.3,1.549,0.571428571428571,0.142857142857143,0.714285714285714,0.714285714285714,1,0.142857142857143
"505",2019-01-11,95.67,1.33333333333333,5,5.45,9.956,8,0.333333333333333,1.25,1.3625,2.489,2,0,0,0,1,0
"506",2019-01-14,95.61,-0.0395833333333401,2,2.25,5.016,4,-0.0131944444444467,0.666666666666667,0.75,1.672,1.33333333333333,-0.333333333333333,0.333333333333333,0.333333333333333,1,0.333333333333333
"507",2019-01-15,96.04,1.77916666666667,0,0.6,7.064,4,0.444791666666667,0,0.15,1.766,1,0,0.5,0,0.5,0.5
"508",2019-01-16,96.06,1.18958333333333,1,2.35,8.483,5,0.237916666666667,0.2,0.47,1.6966,1,-0.2,-0.2,0.6,0.2,-0.2
"509",2019-01-17,96.06,0.614583333333334,8,4.75,4.576,7,0.153645833333333,2,1.1875,1.144,1.75,0,0.5,0.5,0,0
"510",2019-01-18,96.34,2.125,4,5.95,12.13,9,0.424999999999999,0.8,1.19,2.426,1.8,-0.2,0.2,0.6,0.6,0.6
"511",2019-01-21,96.34,-0.25,-2,0.55,1.755,-2,-0.25,-2,0.55,1.755,-2,-1,-1,1,1,-1
"512",2019-01-22,96.3,-1.35902777777778,2,4.05,2.444,0,-0.339756944444445,0.5,1.0125,0.611,0,-0.5,0,0.5,0,0
"513",2019-01-23,96.12,-0.918749999999997,2,4.95,8.021,2,-0.229687499999999,0.5,1.2375,2.00525,0.5,0,-0.5,0.5,1,0
"514",2019-01-24,96.6,2.6375,-2,-1.9,8.745,-2,0.659375,-0.5,-0.475,2.18625,-0.5,0.5,0,-0.5,1,0
"515",2019-01-25,95.79,-1.42172619047619,3,5.35,10.691,5,-0.236954365079365,0.5,0.891666666666667,1.78183333333333,0.833333333333333,-0.666666666666667,0.333333333333333,0.333333333333333,0.666666666666667,0
"516",2019-01-28,95.75,-0.487500000000001,-2,0.85,7.133,-1,-0.1625,-0.666666666666667,0.283333333333333,2.37766666666667,-0.333333333333333,0.333333333333333,-1,0.333333333333333,1,-0.333333333333333
"517",2019-01-29,95.82,-3.94583333333333,1,3.1,5.048,3,-0.986458333333333,0.25,0.775,1.262,0.75,-0.5,0,0,0.5,0
"518",2019-01-30,95.34,1.8,12,18.15,29.756,21,0.257142857142857,1.71428571428571,2.59285714285714,4.25085714285714,3,0.142857142857143,0.714285714285714,1,1,1
"519",2019-01-31,95.58,1.47619047619048,4,2.45,13.649,8,0.210884353741497,0.571428571428571,0.35,1.94985714285714,1.14285714285714,0.142857142857143,-0.142857142857143,0.142857142857143,0.714285714285714,0.142857142857143
"520",2019-02-01,95.58,-3.50208333333333,-6,-0.4,5.815,-6,-0.583680555555556,-1,-0.0666666666666667,0.969166666666667,-1,-0.666666666666667,-1,0,0.666666666666667,-0.666666666666667
"521",2019-02-04,95.85,-0.549999999999997,2,1.75,5.22,1,-0.183333333333332,0.666666666666667,0.583333333333333,1.74,0.333333333333333,0.333333333333333,-0.333333333333333,1,1,-0.333333333333333
"522",2019-02-05,96.07,1.7625,0,0.95,15.049,6,0.251785714285714,0,0.135714285714286,2.14985714285714,0.857142857142857,0.714285714285714,-0.428571428571429,-0.142857142857143,1,0.142857142857143
"523",2019-02-06,96.39,3.69935,-3,2.3,19.547,0,0.616558333333334,-0.5,0.383333333333333,3.25783333333333,0,0.666666666666667,-0.666666666666667,0.333333333333333,1,0.333333333333333
"524",2019-02-07,96.51,-2.41666666666667,-12,-0.3,15.581,-8,-0.402777777777778,-2,-0.05,2.59683333333333,-1.33333333333333,0,-0.666666666666667,-0.333333333333333,0.333333333333333,-0.333333333333333
"525",2019-02-08,96.64,-2.50208333333334,-3,-2.45,8.43,-3,-0.500416666666667,-0.6,-0.49,1.686,-0.6,0.2,-0.6,-0.2,0.6,-0.2
"526",2019-02-11,97.06,-2.125,2,-0.4,17.082,0,-0.303571428571429,0.285714285714286,-0.0571428571428572,2.44028571428571,0,-0.428571428571429,0.142857142857143,-0.142857142857143,0.428571428571429,-0.142857142857143
"527",2019-02-12,96.71,1.24166666666667,2,1.85,3.917,4,0.310416666666667,0.5,0.4625,0.97925,1,1,-0.5,0,0.5,0
"528",2019-02-13,97.13,1.5556,4,0.75,9.329,3,0.31112,0.8,0.15,1.8658,0.6,0.6,0.2,0.2,0.2,0.2
"529",2019-02-14,96.98,-6.4485119047619,-2,2.85,28.937,2,-0.806063988095237,-0.25,0.35625,3.617125,0.25,-0.25,-0.25,0,0.5,-0.75
"530",2019-02-15,96.9,-1.19583333333333,5,3.4,13.278,7,-0.239166666666667,1,0.68,2.6556,1.4,-0.2,-0.2,-0.2,1,-0.2
"531",2019-02-18,96.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"532",2019-02-19,96.52,0.377083333333333,6,5.85,7.734,1,0.0754166666666666,1.2,1.17,1.5468,0.2,0.2,-0.2,0.6,0.6,0.2
"533",2019-02-20,96.45,0.104166666666667,0,3.2,10.248,6,0.0208333333333334,0,0.64,2.0496,1.2,0.2,-0.6,0.2,1,-0.2
"534",2019-02-21,96.61,-0.454166666666666,-3,-3,5.818,4,-0.113541666666666,-0.75,-0.75,1.4545,1,-0.5,-0.5,-0.5,0.5,0
"535",2019-02-22,96.51,-0.714583333333334,6,9,18.592,11,-0.142916666666667,1.2,1.8,3.7184,2.2,-0.6,0.2,0.6,1,0.6
"536",2019-02-25,96.41,5.03193928571429,9,6,15.576,14,0.838656547619048,1.5,1,2.596,2.33333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.666666666666667,0.666666666666667
"537",2019-02-26,96,0.354166666666667,-1,0.6,-2.307,0,0.118055555555556,-0.333333333333333,0.2,-0.769,0,-0.333333333333333,-1,0.333333333333333,-1,-0.333333333333333
"538",2019-02-27,96.15,0.111607142857143,1,1.65,2.632,3,0.0186011904761905,0.166666666666667,0.275,0.438666666666667,0.5,0,-0.666666666666667,0.333333333333333,0,-0.666666666666667
"539",2019-02-28,96.16,-1.54166666666666,7,3.65,8.369,8,-0.308333333333333,1.4,0.73,1.6738,1.6,-0.6,1,1,0.6,0.2
"540",2019-03-01,96.53,0.142361111111111,1,-0.5,4.257,1,0.0474537037037037,0.333333333333333,-0.166666666666667,1.419,0.333333333333333,-0.333333333333333,-0.333333333333333,-1,1,-0.333333333333333
"541",2019-03-04,96.68,3.1875,-2,1.05,11.745,0,0.6375,-0.4,0.21,2.349,0,1,-0.6,0.2,1,-0.2
"542",2019-03-05,96.87,0.10625,1,1.45,11.068,4,0.0265625,0.25,0.3625,2.767,1,0.5,-0.5,0,1,0.5
"543",2019-03-06,96.87,-1.84166666666667,-3,-2.4,5.795,-1,-0.368333333333334,-0.6,-0.48,1.159,-0.2,0.2,-1,0.2,1,-0.6
"544",2019-03-07,97.67,-0.038095238095238,0,2.4,12.7,5,-0.0076190476190476,0,0.48,2.54,1,-0.2,-0.2,0.2,0.6,-0.2
"545",2019-03-08,97.31,-1.23958333333333,-11,-5.65,1.183,-5,-0.206597222222222,-1.83333333333333,-0.941666666666667,0.197166666666667,-0.833333333333333,0,-1,-0.666666666666667,0,-0.666666666666667
"546",2019-03-11,97.22,-0.616666666666667,-4,-2.7,-1.315,-5,-0.308333333333334,-2,-1.35,-0.6575,-2.5,-1,-1,0,-1,-1
"547",2019-03-12,96.94,-1.37083333333333,-1,-1.3,3.718,-1,-0.342708333333333,-0.25,-0.325,0.9295,-0.25,0,-0.5,-0.5,0,0
"548",2019-03-13,96.55,-2.3125,0,2.2,8.802,3,-0.578125,0,0.55,2.2005,0.75,-1,0,0,0.5,-0.5
"549",2019-03-14,96.78,-0.69375,1,-1.05,3.131,2,-0.1734375,0.25,-0.2625,0.78275,0.5,0,-0.5,-0.5,0,0
"550",2019-03-15,96.59,-0.602733333333334,0,0.3,9.569,1,-0.150683333333333,0,0.075,2.39225,0.25,-0.5,0,0,0.5,0
"551",2019-03-18,96.52,-2.85362619047619,-2,3.25,7.991,0,-0.570725238095238,-0.4,0.65,1.5982,0,-0.6,-0.6,0.6,1,-0.2
"552",2019-03-19,96.38,-0.227083333333333,4,2.4,14.541,7,-0.0454166666666667,0.8,0.48,2.9082,1.4,0.2,0.2,0.2,0.6,0.6
"553",2019-03-20,95.76,-1.55208333333333,-6,-1.55,19.04,-2,-0.194010416666667,-0.75,-0.19375,2.38,-0.25,-0.25,-0.75,0,0.75,-0.25
"554",2019-03-21,96.5,0.614583333333334,4,4.05,6.55,6,0.102430555555556,0.666666666666667,0.675,1.09166666666667,1,0.666666666666667,0.333333333333333,0.333333333333333,1,0.333333333333333
"555",2019-03-22,96.65,-0.564583333333337,-8,-3.1,9.051,-10,-0.141145833333334,-2,-0.775,2.26275,-2.5,0,-0.5,-0.5,1,-0.5
"556",2019-03-25,96.57,-2.2069,-1,1.85,13.679,0,-0.44138,-0.2,0.37,2.7358,0,-0.2,0.2,0.2,1,-0.2
"557",2019-03-26,96.74,-1.37356666666666,1,2.4,6.775,4,-0.343391666666666,0.25,0.6,1.69375,1,-0.5,0,0,1,0.5
"558",2019-03-27,96.77,-1.84166666666667,-2,1.75,3.967,3,-0.460416666666668,-0.5,0.4375,0.99175,0.75,-0.5,-1,0,0,0
"559",2019-03-28,97.2,-0.175649999999996,0,4.1,13.56,7,-0.0292749999999993,0,0.683333333333333,2.26,1.16666666666667,-0.333333333333333,-0.333333333333333,0.333333333333333,1,0.333333333333333
"560",2019-03-29,97.28,2.92619047619048,5,6.6,32.598,6,0.487698412698413,0.833333333333333,1.1,5.433,1,0,0,0.333333333333333,1,0
"561",2019-04-01,97.23,1.41666666666667,2,5.95,9.984,1,0.354166666666668,0.5,1.4875,2.496,0.25,0.5,-0.5,0.5,1,-0.5
"562",2019-04-02,97.36,0.99375,0,2.25,3.632,3,0.33125,0,0.75,1.21066666666667,1,0.333333333333333,-0.333333333333333,1,1,0.333333333333333
"563",2019-04-03,97.09,4.59375,12,11.45,17.021,11,0.918749999999999,2.4,2.29,3.4042,2.2,0.6,0.6,0.6,1,0.6
"564",2019-04-04,97.31,1.128375,10,7.8,22.863,6,0.1880625,1.66666666666667,1.3,3.8105,1,0,0.333333333333333,0.666666666666667,0.666666666666667,0.333333333333333
"565",2019-04-05,97.39,-3.471875,21,16.5,22.461,16,-0.433984375,2.625,2.0625,2.807625,2,-0.25,0.25,0.75,0.75,0
"566",2019-04-08,97.05,1.35625,-3,2.85,9.298,-1,0.27125,-0.6,0.57,1.8596,-0.2,0.2,-1,0.2,0.6,-0.6
"567",2019-04-09,97.01,-0.035416666666667,-3,0.6,9.198,1,-0.0070833333333334,-0.6,0.12,1.8396,0.2,-0.2,-0.6,-0.2,1,-0.2
"568",2019-04-10,96.95,-0.02708333333333,0,3.3,5.257,3,-0.0067708333333325,0,0.825,1.31425,0.75,0.5,0,0,1,0
"569",2019-04-11,97.18,-0.78125,1,2.2,9.953,4,-0.130208333333333,0.166666666666667,0.366666666666667,1.65883333333333,0.666666666666667,0.333333333333333,-0.333333333333333,0.333333333333333,0.666666666666667,0.333333333333333
"570",2019-04-12,96.97,-0.233333333333333,3,0.45,5.431,0,-0.0583333333333332,0.75,0.1125,1.35775,0,-0.5,0,-0.5,0.5,-0.5
"571",2019-04-15,96.94,-0.863690476190476,4,2.25,7.608,4,-0.215922619047619,1,0.5625,1.902,1,0,-0.5,0.5,0.5,0.5
"572",2019-04-16,97.04,-0.529816666666667,2,5.35,9.016,0,-0.0883027777777778,0.333333333333333,0.891666666666667,1.50266666666667,0,-0.333333333333333,0,0.666666666666667,0.666666666666667,-0.333333333333333
"573",2019-04-17,97.01,-1.02083333333333,0,-0.2,7.43,-1,-0.340277777777778,0,-0.0666666666666667,2.47666666666667,-0.333333333333333,-1,-0.333333333333333,-0.333333333333333,0.333333333333333,-0.333333333333333
"574",2019-04-18,97.47,-0.504122222222225,3,2.9,15.012,8,-0.100824444444445,0.6,0.58,3.0024,1.6,-0.2,-0.2,0.2,1,0.6
"575",2019-04-19,97.47,0.631944444444444,0,1.45,5.918,0,0.315972222222222,0,0.725,2.959,0,1,0,0,1,0
"576",2019-04-22,97.29,-3.03125,1,1.1,5.418,-3,-0.606250000000001,0.2,0.22,1.0836,-0.6,-0.6,-0.2,0.2,0.2,-0.6
"577",2019-04-23,97.64,-2.0625,6,5.5,3.01,5,-0.515625,1.5,1.375,0.7525,1.25,-1,1,1,0.5,0.5
"578",2019-04-24,98.17,-0.277083333333333,5,5.1,4.74,8,-0.0692708333333333,1.25,1.275,1.185,2,-0.5,0.5,1,0.5,0.5
"579",2019-04-25,98.2,-0.0104166666666701,2,2.7,13.201,7,-0.00208333333333401,0.4,0.54,2.6402,1.4,0.2,-0.2,0.6,1,0.6
"580",2019-04-26,98.01,-3.1875,-2,-2.35,14.878,-2,-0.53125,-0.333333333333333,-0.391666666666667,2.47966666666667,-0.333333333333333,-0.666666666666667,-0.333333333333333,-0.333333333333333,0.666666666666667,-0.333333333333333
"581",2019-04-29,97.86,-3.40763888888889,-2,2.9,3.878,-2,-0.567939814814814,-0.333333333333333,0.483333333333333,0.646333333333333,-0.333333333333333,0,-0.333333333333333,0.333333333333333,0.666666666666667,-0.666666666666667
"582",2019-04-30,97.48,0.313690476190476,-1,-2.05,5.123,1,0.078422619047619,-0.25,-0.5125,1.28075,0.25,-0.5,-0.5,-0.5,0.5,0
"583",2019-05-01,97.69,-2.3875,-3,4.35,15.618,3,-0.2984375,-0.375,0.54375,1.95225,0.375,-0.5,-0.75,0.5,0.75,-0.25
"584",2019-05-02,97.83,-1.91666666666666,-1,-0.55,5.867,0,-0.479166666666666,-0.25,-0.1375,1.46675,0,0,-0.5,0,0.5,0
"585",2019-05-03,97.49,1.62946428571429,2,-1.1,6.605,0,0.271577380952382,0.333333333333333,-0.183333333333333,1.10083333333333,0,0,0,0.333333333333333,0.333333333333333,0
"586",2019-05-06,97.55,0.439583333333333,-4,-2.7,3.945,-2,0.146527777777778,-1.33333333333333,-0.9,1.315,-0.666666666666667,0.333333333333333,-1,-0.333333333333333,1,0.333333333333333
"587",2019-05-07,97.56,-0.605059523809524,-2,-0.6,5.33,1,-0.151264880952381,-0.5,-0.15,1.3325,0.25,0,-0.5,0.5,0.5,0
"588",2019-05-08,97.62,1.8875,-2,0.35,3.982,-1,0.377499999999999,-0.4,0.07,0.7964,-0.2,0.2,-0.6,0.2,0.2,-0.6
"589",2019-05-09,97.43,0.375,-2,-2.95,3.77,-2,0.125,-0.666666666666667,-0.983333333333333,1.25666666666667,-0.666666666666667,0.333333333333333,-1,-0.333333333333333,1,-1
"590",2019-05-10,97.33,-2.51458333333333,6,3.95,18.899,11,-0.628645833333333,1.5,0.9875,4.72475,2.75,-0.5,0,0.5,1,0.5
"591",2019-05-13,97.37,1.12708333333333,-8,-4,3.498,-6,0.281770833333333,-2,-1,0.8745,-1.5,0.5,-1,-1,0.5,-1
"592",2019-05-14,97.53,1.78333333333333,0,-0.3,6.231,-6,0.445833333333334,0,-0.075,1.55775,-1.5,1,0,-0.5,0.5,-1
"593",2019-05-15,97.57,-0.343750000000003,0,-2.35,7.084,3,-0.0859375000000008,0,-0.5875,1.771,0.75,-0.5,0,0,1,0
"594",2019-05-16,97.86,-0.09375,0,-0.5,3.759,1,-0.03125,0,-0.166666666666667,1.253,0.333333333333333,0.333333333333333,-1,-1,0.333333333333333,-0.333333333333333
"595",2019-05-17,98.02,-0.746726190476191,1,-2.2,7.874,3,-0.186681547619048,0.25,-0.55,1.9685,0.75,-0.5,0,-0.5,1,0
"596",2019-05-20,97.93,-2.28125,0,-4.15,-0.449,2,-0.570312499999999,0,-1.0375,-0.11225,0.5,0,0,0,0,-0.5
"597",2019-05-21,98.02,-2.875,1,3.75,-0.22,4,-0.575,0.2,0.75,-0.044,0.8,-1,-0.2,-0.2,-0.2,0.2
"598",2019-05-22,98.08,-1.22708333333333,-1,-2.3,6.31,-1,-0.306770833333333,-0.25,-0.575,1.5775,-0.25,0,-0.5,-0.5,1,0
"599",2019-05-23,97.86,1.03869047619048,-2,-0.95,2.824,1,0.346230158730159,-0.666666666666667,-0.316666666666667,0.941333333333333,0.333333333333333,1,-1,-1,0.333333333333333,-0.333333333333333
"600",2019-05-24,97.61,0.680059523809524,-1,-1.8,2.068,-2,0.170014880952381,-0.25,-0.45,0.517,-0.5,0.5,0,-0.5,0,-0.5
"601",2019-05-27,97.61,0.0833333333333333,-1,0.05,0.623,0,0.0833333333333333,-1,0.05,0.623,0,1,-1,1,1,-1
"602",2019-05-28,97.95,-0.154166666666666,5,5.65,9.83,0,-0.0385416666666665,1.25,1.4125,2.4575,0,0,0,0.5,1,-0.5
"603",2019-05-29,98.14,0.378968253968254,-4,2.05,2.443,-2,0.0757936507936508,-0.8,0.41,0.4886,-0.4,0.2,-1,0.2,-0.2,-0.6
"604",2019-05-30,98.14,-3.74255952380953,-9,-1,4.225,-13,-0.748511904761905,-1.8,-0.2,0.845,-2.6,-0.2,-1,0.2,0.6,-1
"605",2019-05-31,97.61,-2.54166666666667,-8,-7.65,10.41,-5,-0.847222222222223,-2.66666666666667,-2.55,3.47,-1.66666666666667,-0.333333333333333,-1,-1,1,-1
"606",2019-06-03,97.14,0.41875,3,1.55,6.296,5,0.1046875,0.75,0.3875,1.574,1.25,-0.5,0,0,0.5,0
"607",2019-06-04,97.07,0.3056,5,8.8,12.757,9,0.0509333333333333,0.833333333333333,1.46666666666667,2.12616666666667,1.5,0,0.333333333333333,1,0.666666666666667,0.333333333333333
"608",2019-06-05,97.32,-0.933333333333333,-5,0.5,6.048,1,-0.311111111111111,-1.66666666666667,0.166666666666667,2.016,0.333333333333333,-1,-1,0.333333333333333,0.333333333333333,-0.333333333333333
"609",2019-06-06,97.04,0.697916666666667,4,2.75,4.775,4,0.174479166666667,1,0.6875,1.19375,1,0,0,0,1,0.5
